hhid,plotid,cropid,sa3q1,sa3q2,sa3q3,sa3q4,sa3q4b,sa3q5a,sa3q5b,sa3q6a,sa3q6b,sa3q7,sa3q8a,sa3q8b,sa3q9,sa3q10,sa3q11a,sa3q11b,sa3q12,sa3q13,sa3q14,sa3q15a,sa3q15b,sa3q15c,sect4q16a,sa3q16b,sa3q17,sa3q18,sa3q19a,sa3q19b,sa3q20a,sa3q20b,sa3q21a,sa3q21b,sa3q22a,sa3q22b,sa3q23a,sa3q23b
50131.0,2.0,2.0,MAIZE,1080.0,1.0,,,100.0,2.0,700.0,1.0,2.0,,,1.0,N1,700.0,1.0,28000.0,1.0,2.0,,,,,,,28000.0,700.0,1.0,0.0,,0.0,,0.0,,0.0,
50131.0,3.0,1.0,MAIZE,1080.0,1.0,,,50.0,2.0,300.0,1.0,2.0,,,2.0,,,,,,,,,,,,,12000.0,300.0,1.0,50.0,1.0,0.0,,50.0,1.0,0.0,
50131.0,4.0,1.0,RICE,1110.0,1.0,,,60.0,2.0,900.0,1.0,2.0,,,2.0,,,,,,,,,,,,,36000.0,900.0,1.0,100.0,1.0,0.0,,0.0,,0.0,
50131.0,5.0,1.0,G.NUT,1060.0,1.0,,,100.0,2.0,1200.0,1.0,2.0,,,1.0,N1,1000.0,1.0,30000.0,1.0,2.0,,,,,,,36000.0,1240.0,1.0,100.0,1.0,0.0,,0.0,,0.0,
50131.0,5.0,2.0,SOYA BEANS,2220.0,1.0,,,100.0,2.0,100.0,1.0,2.0,,,1.0,N1,100.0,1.0,5000.0,1.0,2.0,,,,,,,5000.0,100.0,1.0,0.0,,0.0,,0.0,,0.0,
50131.0,6.0,1.0,SUGER CANE,2230.0,1.0,,,60.0,2.0,750.0,1.0,2.0,,,1.0,N2,700.0,1.0,18000.0,1.0,2.0,,,,,,,20000.0,750.0,1.0,0.0,,0.0,,25.0,1.0,0.0,
50131.0,6.0,2.0,BANANA,2030.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
50132.0,1.0,1.0,G.CORN,1070.0,1.0,,,300.0,2.0,800.0,1.0,2.0,,,2.0,,,,,,,,,,,,,32000.0,800.0,1.0,100.0,1.0,0.0,,100.0,1.0,0.0,
50132.0,1.0,2.0,MAIZE,1080.0,1.0,,,300.0,2.0,1600.0,1.0,2.0,,,2.0,,,,,,,,,,,,,72000.0,1600.0,1.0,100.0,1.0,0.0,,150.0,1.0,0.0,
50132.0,2.0,1.0,MAIZE,1080.0,1.0,,,100.0,2.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,45000.0,1000.0,1.0,0.0,,0.0,,100.0,1.0,0.0,
50132.0,3.0,1.0,G.NUT,1060.0,1.0,,,60.0,2.0,800.0,1.0,2.0,,,2.0,,,,,,,,,,,,,32000.0,800.0,1.0,200.0,1.0,50.0,1.0,50.0,1.0,0.0,
50132.0,3.0,2.0,SOYA BEANS,2220.0,1.0,,,60.0,2.0,200.0,1.0,2.0,,,1.0,N1,200.0,1.0,8000.0,1.0,2.0,,,,,,,8000.0,200.0,1.0,0.0,,0.0,,0.0,,0.0,
50133.0,1.0,1.0,MAIZE,1080.0,1.0,,,200.0,2.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,40000.0,1000.0,1.0,50.0,1.0,0.0,,0.0,,0.0,
50133.0,2.0,2.0,G.CORN,1070.0,1.0,,,300.0,2.0,1000.0,1.0,2.0,,,1.0,N1,1000.0,1.0,37000.0,1.0,2.0,,,,,,,37000.0,1000.0,1.0,0.0,,0.0,,0.0,,0.0,
50133.0,3.0,3.0,MAIWA,1100.0,1.0,,,130.0,2.0,1000.0,1.0,2.0,,,1.0,N1,700.0,1.0,45500.0,1.0,2.0,,,,,,,65000.0,1000.0,1.0,10.0,1.0,0.0,,0.0,,0.0,
50134.0,1.0,1.0,G.CORN,1070.0,1.0,,,450.0,2.0,1700.0,1.0,2.0,,,2.0,,,,,,,,,,,,,71400.0,1700.0,1.0,100.0,1.0,0.0,,200.0,1.0,0.0,
50134.0,1.0,2.0,MAIZE,1080.0,1.0,,,700.0,2.0,2600.0,1.0,2.0,,,2.0,,,,,,,,,,,,,130000.0,2600.0,1.0,100.0,1.0,0.0,,300.0,1.0,0.0,
50134.0,2.0,1.0,RICE,1110.0,1.0,,,2.0,5.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,40000.0,1000.0,1.0,100.0,1.0,0.0,,100.0,1.0,0.0,
50135.0,1.0,1.0,RICE,1111.0,1.0,,,1478.0,7.0,2000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,120000.0,200.0,1.0,100.0,1.0,0.0,,0.0,,0.0,
50135.0,2.0,1.0,MAIZE,1080.0,1.0,,,,,3000.0,1.0,2.0,,,1.0,N3,500.0,1.0,20000.0,1.0,2.0,,,,,,,120000.0,300.0,1.0,100.0,1.0,0.0,,0.0,,0.0,
50135.0,2.0,2.0,G.CORN,1070.0,1.0,,,39794.0,7.0,300.0,1.0,2.0,,,2.0,,,,,,,,,,,,,9000.0,75.0,1.0,15.0,1.0,0.0,,0.0,,0.0,
50135.0,3.0,1.0,MAIZE,1080.0,1.0,,,1898.0,7.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,40000.0,50.0,1.0,0.0,,0.0,,30.0,1.0,0.0,
50135.0,4.0,1.0,OKRO,2120.0,1.0,,,1184.0,7.0,200.0,1.0,2.0,,,1.0,N3,100.0,1.0,10000.0,1.0,2.0,,,,,,,20000.0,,,,,,,,,,
50136.0,1.0,1.0,G.CORN,1070.0,1.0,,,19676.0,7.0,500.0,1.0,2.0,,,1.0,N2,100.0,1.0,3000.0,1.0,2.0,,,,,,,15000.0,200.0,1.0,100.0,1.0,0.0,,50.0,1.0,2.0,1.0
50136.0,1.0,2.0,MAIZE,1080.0,1.0,,,19676.0,7.0,1000.0,1.0,2.0,,,1.0,N2,200.0,1.0,7000.0,1.0,2.0,,,,,,,35000.0,200.0,1.0,100.0,1.0,0.0,,100.0,1.0,3.0,1.0
50136.0,2.0,1.0,MAIZE,1080.0,1.0,,,5672.0,,750.0,1.0,2.0,,,1.0,N2,100.0,1.0,3000.0,1.0,2.0,,,,,,,26200.0,100.0,1.0,50.0,1.0,0.0,,75.0,1.0,3.0,1.0
50137.0,1.0,1.0,RICE,1111.0,1.0,,,432.0,7.0,3000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,150000.0,200.0,1.0,200.0,1.0,0.0,,100.0,1.0,0.0,
50137.0,2.0,1.0,G.NUT,1060.0,1.0,,,4895.0,7.0,2000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,150000.0,100.0,1.0,150.0,1.0,0.0,,300.0,1.0,0.0,
50137.0,3.0,1.0,MAIZE,1080.0,1.0,,,3034.0,7.0,4000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,16000.0,300.0,1.0,100.0,1.0,0.0,,0.0,,0.0,
50137.0,3.0,2.0,G.CORN,1070.0,1.0,,,,,1800.0,1.0,2.0,,,2.0,,,,,,,,,,,,,54000.0,100.0,1.0,75.0,1.0,0.0,,0.0,,0.0,
50137.0,4.0,1.0,MAIWA,1100.0,1.0,,,10784.0,7.0,400.0,1.0,2.0,,,2.0,,,,,,,,,,,,,32000.0,100.0,1.0,75.0,1.0,0.0,,0.0,,0.0,
50137.0,4.0,2.0,MAIZE,1080.0,1.0,,,,,800.0,1.0,2.0,,,2.0,,,,,,,,,,,,,32000.0,50.0,1.0,0.0,,0.0,,30.0,1.0,0.0,
50137.0,4.0,3.0,G.CORN,1070.0,1.0,,,,,500.0,1.0,2.0,,,2.0,,,,,,,,,,,,,15000.0,,,,,,,,,,
50137.0,4.0,4.0,OKRO,2120.0,1.0,,,,,200.0,1.0,2.0,,,2.0,,,,,,,,,,,,,20000.0,,,,,,,,,,
50137.0,5.0,1.0,MILLET,1100.0,1.0,,,7621.0,7.0,600.0,1.0,2.0,,,2.0,,,,,,,,,,,,,48000.0,,,,,,,,,,
50137.0,6.0,1.0,SOYA BEANS,2220.0,1.0,,,4648.0,7.0,400.0,1.0,2.0,,,1.0,N1,400.0,1.0,32000.0,1.0,2.0,,,,,,,32000.0,,,,,,,,,,
50138.0,1.0,1.0,MAIZE,1080.0,,,,75770.0,7.0,400.0,1.0,2.0,,,1.0,N1,100.0,1.0,3300.0,1.0,2.0,,,,,,,13200.0,100.0,1.0,50.0,1.0,0.0,,40.0,1.0,2.0,1.0
50138.0,2.0,1.0,G.CORN,1070.0,,,,12990.0,7.0,300.0,1.0,2.0,,,2.0,,,,,,,,,,,,,9000.0,100.0,1.0,10.0,1.0,0.0,,30.0,1.0,10.0,1.0
50138.0,3.0,1.0,G.CORN,1070.0,,,,6043.0,7.0,500.0,1.0,2.0,,,2.0,,,,,,,,,,,,,15000.0,50.0,1.0,20.0,1.0,0.0,,50.0,1.0,2.0,1.0
50138.0,4.0,1.0,MAIZE,1080.0,,,,6043.0,7.0,1500.0,1.0,2.0,,,1.0,N1,1000.0,1.0,33000.0,1.0,2.0,,,,,,,49500.0,200.0,1.0,100.0,1.0,0.0,,200.0,1.0,5.0,1.0
50138.0,4.0,2.0,MAIZE,1080.0,,,,4093.0,,600.0,1.0,2.0,,,1.0,N1,100.0,1.0,3300.0,1.0,2.0,,,,,,,19800.0,50.0,1.0,20.0,1.0,0.0,,60.0,1.0,0.0,1.0
50139.0,1.0,1.0,MAIZE,1080.0,1.0,,,695.0,7.0,500.0,1.0,2.0,,,2.0,,,,,,,,,,,,,16500.0,200.0,1.0,50.0,1.0,0.0,,50.0,1.0,0.0,
50139.0,1.0,2.0,SOYA BEANS,2220.0,1.0,,,695.0,7.0,300.0,1.0,2.0,,,2.0,,,,,,,,,,,,,21000.0,0.0,,10.0,1.0,0.0,,30.0,1.0,5.0,1.0
50139.0,2.0,1.0,G.NUT,1061.0,1.0,,,1910.0,7.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,40000.0,0.0,,50.0,1.0,0.0,,100.0,1.0,0.0,
50139.0,3.0,1.0,G.NUT,1061.0,1.0,,,1023.0,7.0,1200.0,1.0,2.0,,,2.0,,,,,,,,,,,,,48000.0,0.0,,50.0,1.0,0.0,,120.0,1.0,0.0,
50139.0,4.0,1.0,RICE,1110.0,1.0,,,4092.0,7.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,38000.0,100.0,1.0,200.0,1.0,0.0,,100.0,1.0,10.0,1.0
50140.0,1.0,1.0,RICE,1111.0,1.0,,,1349.0,7.0,300.0,1.0,2.0,,,1.0,N1,100.0,1.0,4000.0,1.0,2.0,,,,,,,12000.0,50.0,1.0,50.0,1.0,0.0,,0.0,,200.0,1.0
50140.0,2.0,1.0,MAIZE,1080.0,1.0,,,1600.0,7.0,500.0,1.0,2.0,,,2.0,,,,,,,,,,,,,20000.0,29.6,1.0,14.0,1.0,0.0,,0.0,,500.0,1.0
50141.0,1.0,1.0,MILLET,1100.0,1.0,,,800.0,2.0,900.0,1.0,2.0,,,2.0,,,,,,,,,,,,,45000.0,100.0,1.0,50.0,1.0,0.0,,100.0,1.0,0.0,
50141.0,1.0,2.0,BEANS,1010.0,1.0,,,800.0,2.0,700.0,1.0,2.0,,,2.0,,,,,,,,,,,,,70000.0,0.0,,25.0,1.0,0.0,,50.0,1.0,0.0,
50141.0,1.0,3.0,G.UNT,1062.0,1.0,,,800.0,2.0,500.0,1.0,2.0,,,2.0,,,,,,,,,,,,,50000.0,0.0,,25.0,1.0,0.0,,50.0,1.0,0.0,
50142.0,1.0,1.0,MILLET,1100.0,1.0,,,360.0,2.0,2250.0,1.0,2.0,,,2.0,,,,,,,,,,,,,90000.0,300.0,1.0,100.0,1.0,0.0,,100.0,1.0,0.0,
50142.0,1.0,2.0,G.CORN,1070.0,1.0,,,360.0,2.0,900.0,1.0,2.0,,,2.0,,,,,,,,,,,,,63000.0,150.0,1.0,50.0,1.0,0.0,,50.0,1.0,0.0,
50142.0,1.0,3.0,BEANS,1010.0,1.0,,,360.0,2.0,500.0,1.0,2.0,,,1.0,N1,300.0,1.0,22500.0,1.0,2.0,,,,,,,37500.0,25.0,1.0,25.0,1.0,0.0,,10.0,1.0,0.0,
50143.0,1.0,1.0,MILLET,1100.0,1.0,,,600.0,2.0,2000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,80000.0,300.0,1.0,1700.0,1.0,,,,,,
50143.0,1.0,2.0,G.CORN,1070.0,1.0,,,600.0,2.0,1500.0,1.0,2.0,,,2.0,,,,,,,,,,,,,74000.0,400.0,1.0,1100.0,1.0,,,,,,
50143.0,1.0,3.0,G.NUT,1062.0,1.0,,,600.0,2.0,1000.0,1.0,2.0,,,1.0,N1,500.0,1.0,6000.0,,,N2,,,,,,12000.0,,,500.0,1.0,,,,,,
50143.0,1.0,4.0,BEANS,1010.0,1.0,,,600.0,2.0,200.0,1.0,2.0,,,1.0,N2,100.0,1.0,7000.0,,,N2,,,,,,14000.0,,,100.0,1.0,,,,,,
50143.0,1.0,5.0,B.SEED,2040.0,1.0,,,600.0,2.0,300.0,1.0,2.0,,,1.0,N3,100.0,1.0,8000.0,,,N2,,,,,,24000.0,,,200.0,1.0,,,,,,
50143.0,2.0,1.0,MILLET,1100.0,1.0,,,500.0,2.0,2000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,20000.0,,,2000.0,1.0,,,,,,
50143.0,2.0,2.0,G.CORN,1020.0,1.0,,,500.0,2.0,1500.0,1.0,2.0,,,2.0,,,,,,,,,,,,,74000.0,,,1500.0,1.0,,,,,,
50143.0,2.0,3.0,BEANS,1010.0,1.0,,,500.0,2.0,100.0,1.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,,,100.0,1.0,,,,,,
50144.0,1.0,1.0,MILLET,1100.0,1.0,,,200.0,2.0,700.0,1.0,2.0,,,2.0,,,,,,,,,,,,,28000.0,200.0,1.0,500.0,1.0,,,,,,
50144.0,1.0,2.0,G.CORN,1070.0,1.0,,,200.0,2.0,900.0,1.0,2.0,,,2.0,,,,,,,,,,,,,43200.0,300.0,1.0,600.0,1.0,,,,,,
50144.0,1.0,3.0,BEANS,1010.0,1.0,,,200.0,2.0,300.0,1.0,2.0,,,1.0,N1,200.0,1.0,14000.0,1.0,2.0,,,,,,,21000.0,15.0,1.0,85.0,1.0,,,,,,
50145.0,1.0,1.0,MILLET,1100.0,1.0,,,950.0,2.0,1600.0,1.0,2.0,,,2.0,,,,,,,,,,,,,80000.0,200.0,1.0,30.0,1.0,0.0,,100.0,1.0,0.0,
50145.0,1.0,2.0,G.NUT,1062.0,1.0,,,950.0,2.0,200.0,1.0,2.0,,,1.0,N5,200.0,1.0,26400.0,1.0,2.0,,,,,,,26400.0,0.0,,0.0,,0.0,,0.0,,0.0,
50145.0,1.0,3.0,BEANS,1010.0,1.0,,,950.0,2.0,200.0,1.0,2.0,,,1.0,N5,200.0,1.0,14400.0,1.0,2.0,,,,,,,14400.0,0.0,,0.0,,0.0,,0.0,,0.0,
50145.0,1.0,4.0,G.CORN,1070.0,1.0,,,950.0,2.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,50000.0,200.0,1.0,30.0,1.0,0.0,,100.0,1.0,0.0,
50146.0,1.0,1.0,MILLET,1100.0,1.0,,,300.0,2.0,1700.0,1.0,2.0,,,2.0,,,,,,,,,,,,,68000.0,1266.0,1.0,434.0,1.0,,,,,,
50146.0,1.0,2.0,G.CORN,1070.0,1.0,,,300.0,2.0,2000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,96000.0,1266.0,1.0,734.0,1.0,,,,,,
50146.0,1.0,3.0,BEANS,1010.0,1.0,,,300.0,2.0,300.0,1.0,2.0,,,1.0,N1,200.0,1.0,14000.0,1.0,2.0,,,,,,,21000.0,5.0,1.0,95.0,1.0,,,,,,
50147.0,1.0,1.0,MILLET,1100.0,1.0,,,800.0,2.0,1200.0,1.0,2.0,,,2.0,,,,,,,,,,,,,60000.0,50.0,1.0,20.0,1.0,0.0,,100.0,1.0,20.0,1.0
50147.0,1.0,2.0,G.CORN,1070.0,1.0,,,800.0,2.0,1300.0,1.0,2.0,,,2.0,,,,,,,,,,,,,65000.0,50.0,1.0,20.0,1.0,0.0,,100.0,1.0,0.0,
50147.0,1.0,3.0,BEANS,1010.0,1.0,,,800.0,2.0,100.0,1.0,2.0,,,1.0,N3,100.0,1.0,7600.0,1.0,2.0,,,,,,,8000.0,0.0,,0.0,,0.0,,0.0,,0.0,
50148.0,1.0,1.0,MILLET,1100.0,1.0,,,350.0,2.0,1200.0,1.0,2.0,,,2.0,,,,,,,,,,,,,48000.0,500.0,1.0,700.0,1.0,,,,,,
50148.0,1.0,2.0,G.CORN,1070.0,1.0,,,350.0,2.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,48000.0,400.0,1.0,9600.0,1.0,,,,,,
50148.0,1.0,3.0,BEANS,1010.0,1.0,,,350.0,2.0,200.0,1.0,2.0,,,1.0,N1,100.0,1.0,7000.0,1.0,2.0,,,,,,,14000.0,,,100.0,1.0,,,,,,
50148.0,1.0,4.0,B.SEED,2040.0,1.0,,,350.0,2.0,300.0,1.0,2.0,,,1.0,N2,200.0,1.0,16000.0,1.0,2.0,,,,,,,24000.0,,,100.0,1.0,,,,,,
50149.0,1.0,1.0,MILLET,1100.0,1.0,,,200.0,2.0,450.0,1.0,2.0,,,2.0,,,,,,,,,,,,,18000.0,300.0,1.0,50.0,1.0,0.0,,25.0,1.0,,
50149.0,1.0,2.0,G.CORN,1070.0,1.0,,,200.0,,200.0,1.0,2.0,,,2.0,,,,,,,,,,,,,7700.0,200.0,1.0,50.0,1.0,0.0,,25.0,1.0,,
50149.0,1.0,3.0,BEANS,1010.0,1.0,,,200.0,,100.0,1.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,50.0,1.0,25.0,1.0,0.0,,10.0,1.0,,
50149.0,2.0,1.0,G.CORN,1070.0,1.0,,,300.0,2.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,80000.0,0.0,,0.0,,0.0,,100.0,1.0,,
50149.0,2.0,2.0,MILLET,1100.0,1.0,,,300.0,,200.0,1.0,2.0,,,2.0,,,,,,,,,,,,,14000.0,0.0,,0.0,,0.0,,25.0,1.0,,
50149.0,2.0,3.0,BEANS,1010.0,1.0,,,300.0,,300.0,1.0,2.0,,,1.0,N1,150.0,1.0,12000.0,1.0,2.0,,,,,,,21000.0,0.0,,0.0,,0.0,,25.0,1.0,,
50150.0,1.0,1.0,MILLET,1100.0,1.0,,,280.0,2.0,1300.0,1.0,2.0,,,2.0,,,,,,,,,,,,,10400.0,250.0,1.0,100.0,1.0,0.0,,100.0,1.0,0.0,
50150.0,1.0,2.0,G.CORN,1070.0,1.0,,,280.0,2.0,1000.0,1.0,2.0,,,2.0,,,,,,,,,,,,,70000.0,150.0,1.0,50.0,1.0,0.0,,50.0,1.0,0.0,
50150.0,1.0,3.0,BEAN,1010.0,1.0,,,280.0,2.0,200.0,1.0,2.0,,,1.0,N2,100.0,1.0,8000.0,1.0,2.0,,,,,,,1600.0,50.0,1.0,25.0,1.0,0.0,,25.0,1.0,100.0,1.0
50150.0,2.0,1.0,MILLET,1100.0,1.0,,,300.0,2.0,150.0,1.0,2.0,,,2.0,,,,,,,,,,,,,12000.0,0.0,,0.0,,0.0,,0.0,,0.0,
50150.0,2.0,2.0,MAIWA,1100.0,1.0,,,300.0,2.0,100.0,1.0,2.0,,,2.0,,,,,,,,,,,,,63000.0,100.0,1.0,50.0,1.0,0.0,,50.0,1.0,0.0,
50150.0,2.0,3.0,BEENI SEED,2040.0,1.0,,,300.0,2.0,250.0,1.0,2.0,,,1.0,N1,200.0,1.0,16000.0,1.0,2.0,,,,,,,20000.0,25.0,1.0,25.0,1.0,0.0,,25.0,1.0,0.0,
50151.0,1.0,1.0,MAIZE,1080.0,1.0,,,200.0,2.0,1200.0,1.0,2.0,,,2.0,,,,,,,,,,,,,60000.0,1200.0,1.0,0.0,,0.0,,0.0,,0.0,
50151.0,2.0,1.0,MILLET,1100.0,1.0,,,100.0,2.0,300.0,1.0,2.0,,,2.0,,,,,,,,,,,,,16800.0,300.0,1.0,0.0,,0.0,,0.0,,0.0,
50151.0,2.0,2.0,G.CORN,1070.0,1.0,,,100.0,2.0,400.0,1.0,2.0,,,2.0,,,,,,,,,,,,,19200.0,400.0,1.0,0.0,,0.0,,0.0,,0.0,
50152.0,1.0,1.0,G.CORN,1060.0,1.0,,,160.0,2.0,2000.0,1.0,2.0,,,1.0,N1,1500.0,1.0,75000.0,1.0,2.0,,,,,,,100000.0,2000.0,1.0,200.0,1.0,0.0,,2.0,1.0,0.0,
50152.0,2.0,1.0,RICE,1110.0,1.0,,,80.0,2.0,300.0,1.0,2.0,,,2.0,,,,,,,,,,,,,12600.0,300.0,1.0,50.0,1.0,0.0,,0.0,,0.0,
50153.0,1.0,1.0,G.CORN,1070.0,,,,22487.0,7.0,1300.0,,2.0,,,1.0,,400.0,1.0,16000.0,,,,,,,,,52000.0,300.0,1.0,45.0,1.0,0.0,,0.0,,0.0,
50153.0,2.0,1.0,G.CORN,1070.0,,,,18462.0,7.0,600.0,,2.0,,,2.0,,,,,,,,,,,,,24000.0,,,,,,,,,,
50154.0,1.0,1.0,MAIZE,1080.0,1.0,,,300.0,2.0,1500.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,1500.0,1.0,20.0,1.0,0.0,,100.0,1.0,0.0,
50154.0,1.0,2.0,G.CORN,1070.0,1.0,,,300.0,2.0,600.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,600.0,1.0,10.0,1.0,0.0,,0.0,,0.0,
50154.0,1.0,3.0,SOYA BEANS,2220.0,1.0,,,300.0,2.0,200.0,1.0,2.0,,,1.0,N1,200.0,1.0,16000.0,1.0,2.0,,,,,,,,200.0,1.0,0.0,,0.0,,0.0,,0.0,
50154.0,2.0,1.0,G.CORN,1070.0,1.0,,,150.0,2.0,800.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,800.0,1.0,0.0,,0.0,,0.0,,0.0,
50154.0,2.0,2.0,MAIZE,1080.0,1.0,,,150.0,2.0,300.0,1.0,2.0,,,1.0,N1,500.0,1.0,25000.0,1.0,2.0,,,,,,,,300.0,1.0,0.0,,0.0,,0.0,,0.0,
50154.0,2.0,3.0,SOYA BEANS,2220.0,1.0,,,150.0,2.0,150.0,1.0,2.0,,,1.0,N1,100.0,1.0,8000.0,1.0,2.0,,,,,,,,150.0,1.0,10.0,1.0,0.0,,10.0,1.0,0.0,
50155.0,1.0,1.0,MAIZE,1080.0,1.0,,,180.0,2.0,1500.0,1.0,2.0,,,1.0,N1,450.0,1.0,22500.0,1.0,2.0,,,,,,,75000.0,1500.0,1.0,100.0,1.0,0.0,,0.0,,0.0,
50155.0,1.0,2.0,G.CORN,1070.0,1.0,,,180.0,2.0,80.0,1.0,2.0,,,2.0,,,,,,,,,,,,,4000.0,80.0,1.0,10.0,1.0,0.0,,0.0,,0.0,
50155.0,1.0,3.0,SOYA BEANS,2220.0,1.0,,,180.0,2.0,170.0,1.0,2.0,,,1.0,N1,,,13500.0,1.0,2.0,,,,,,,3000.0,120.0,1.0,0.0,,0.0,,0.0,,0.0,
50155.0,2.0,1.0,MAIZE,1080.0,1.0,,,500.0,2.0,1400.0,1.0,2.0,,,2.0,,,,,,,,,,,,,70000.0,1400.0,1.0,0.0,,0.0,,0.0,,0.0,
50155.0,2.0,2.0,G.CORN,1070.0,1.0,,,500.0,2.0,90.0,1.0,2.0,,,2.0,,,,,,,,,,,,,4200.0,90.0,1.0,0.0,,0.0,,0.0,,0.0,
50155.0,2.0,3.0,SOYA BEANS,2220.0,1.0,,,500.0,2.0,200.0,1.0,2.0,,,2.0,,,,,,,,,,,,,10000.0,200.0,1.0,50.0,1.0,0.0,,100.0,1.0,0.0,
50155.0,3.0,1.0,RICE,1110.0,1.0,,,30.0,2.0,150.0,1.0,2.0,,,1.0,N1,150.0,,1500.0,1.0,2.0,,,,,,,75000.0,150.0,1.0,120.0,1.0,0.0,,0.0,,0.0,
50155.0,4.0,1.0,RICE,1110.0,1.0,,,40.0,2.0,120.0,1.0,2.0,,,1.0,N1,120.0,,7000.0,1.0,2.0,,,,,,,70000.0,120.0,1.0,0.0,,0.0,,0.0,,0.0,
50155.0,5.0,1.0,RICE,1110.0,1.0,,,80.0,2.0,450.0,1.0,2.0,,,2.0,,,,,,,,,,,,,22500.0,450.0,1.0,0.0,,0.0,,0.0,,0.0,
50156.0,1.0,1.0,MAIZE,1080.0,1.0,,,8638.0,7.0,1000.0,1.0,2.0,,,1.0,N2,200.0,1.0,7000.0,1.0,2.0,,,,,,,35000.0,200.0,1.0,100.0,1.0,0.0,,100.0,1.0,2.0,1.0
50156.0,1.0,2.0,SOYA BEANS,2220.0,1.0,,,8688.0,7.0,100.0,1.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,,,10.0,1.0,0.0,,10.0,1.0,0.0,
50156.0,2.0,1.0,MAIZE,1080.0,1.0,,,3890.0,7.0,600.0,1.0,2.0,,,1.0,N2,100.0,1.0,3500.0,1.0,2.0,,,,,,,21000.0,,,20.0,1.0,0.0,,60.0,1.0,1.0,1.0
50156.0,2.0,2.0,SOYA BEANS,2220.0,1.0,,,3890.0,7.0,100.0,1.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,,,5.0,1.0,0.0,,10.0,1.0,0.0,
50156.0,3.0,1.0,MAIZE,1080.0,1.0,,,2765.0,7.0,400.0,1.0,2.0,,,1.0,N3,100.0,1.0,3500.0,1.0,2.0,,,,,,,14000.0,,,50.0,1.0,0.0,,40.0,1.0,0.0,
50156.0,3.0,2.0,SOYA BEANS,2220.0,1.0,,,2765.0,7.0,100.0,1.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,,,10.0,1.0,0.0,,10.0,1.0,3.0,1.0
50156.0,4.0,1.0,MAIZE,1080.0,1.0,,,9836.0,7.0,1000.0,1.0,2.0,,,1.0,N3,200.0,1.0,7000.0,1.0,2.0,,,,,,,35000.0,,,100.0,1.0,0.0,,100.0,1.0,5.0,1.0
50156.0,4.0,2.0,SOYA BEANS,2220.0,1.0,,,9836.0,7.0,100.0,1.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,,1.0,10.0,1.0,0.0,,10.0,1.0,0.0,
50157.0,1.0,1.0,MAIZE,1080.0,1.0,,,20642.0,7.0,1000.0,1.0,2.0,,,1.0,N3,100.0,1.0,3500.0,1.0,2.0,,,,,,,35000.0,100.0,1.0,100.0,1.0,0.0,,100.0,1.0,0.0,
50157.0,1.0,2.0,SOYA BEANS,2220.0,1.0,,,20642.0,7.0,200.0,1.0,2.0,,,2.0,,,,,,,,,,,,,14000.0,,,50.0,1.0,0.0,,20.0,1.0,2.0,1.0
50157.0,2.0,1.0,MAIZE,1080.0,1.0,,,26432.0,7.0,1300.0,1.0,2.0,,,1.0,N3,200.0,1.0,7000.0,1.0,2.0,,,,,,,45000.0,200.0,1.0,100.0,1.0,0.0,,130.0,1.0,5.0,1.0
50157.0,2.0,2.0,SOYA BEANS,2220.0,1.0,,,26432.0,7.0,100.0,1.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,,,20.0,1.0,0.0,,10.0,1.0,2.0,1.0
50158.0,1.0,1.0,MAIZE,1080.0,1.0,,,6258.0,7.0,700.0,1.0,2.0,,,1.0,N3,200.0,1.0,7000.0,1.0,2.0,,,,,,,24500.0,200.0,1.0,400.0,1.0,0.0,,100.0,1.0,2.0,1.0
50158.0,1.0,2.0,SOYA BEANS,2220.0,1.0,,,4258.0,7.0,100.0,1.0,2.0,,,2.0,,,,,,,,,,,,,7000.0,0.0,,10.0,1.0,0.0,,10.0,1.0,2.0,1.0
